"year","gender","age","height_cm","waist_size_cm","inseam_cm","test_group","salary_self_report_in_k","months_active","num_purchases","amount_spent_annual"
2022,"nonbinary",46,178,96,74,1,69.86,20,53,1038.82
2019,"woman",26,160,97,75,1,56.12,2,89,656.7
2021,"woman",36,169,93,74,1,77.5,10,34,1020.37
2021,"woman",19,167,106,72,1,63.24,19,47,977.29
2021,"woman",44,175,97,73,1,65.28,23,10,814.17
2021,"woman",35,165,87,74,1,75.2,21,73,990.81
2019,"man",31,167,82,74,1,68.8,7,31,839.94
2019,"other",43,167,96,77,1,64.27,20,30,785.73
2020,"woman",31,174,94,NA,1,54.23,19,19,645.23
2021,"man",37,152,98,74,1,50.39,10,46,665.48
2019,"woman",27,169,98,74,1,47.53,22,19,561.35
2020,"woman",38,162,96,75,1,68.29,13,9,794.83
2019,"man",28,177,92,75,1,69.66,8,58,744.72
2021,"woman",39,173,87,76,1,87.55,14,89,1108.7
2022,"man",27,166,113,74,1,61.84,6,72,797.78
2020,"woman",37,167,101,77,1,76.13,8,27,938.76
2022,"man",35,178,93,74,1,84.28,23,9,744.82
2020,"woman",30,172,101,72,1,63.82,6,2,733.59
2022,"man",18,173,101,72,1,78.02,21,93,981.96
2019,"nonbinary",22,164,81,75,1,54.13,16,98,800.68
2022,"nonbinary",26,172,103,72,1,83.59,4,7,896.96
2021,"woman",36,167,86,75,1,70.46,20,18,891.34
2021,"woman",25,172,95,72,1,67.17,3,47,869.8
2019,"woman",46,165,102,75,1,76.82,4,25,947.58
2020,"woman",47,171,93,68,1,32.71,18,18,444.8
2022,"man",21,165,103,74,1,71.78,5,89,1050.53
2022,"woman",30,168,94,74,1,97.45,16,31,1180.93
2020,"man",47,170,80,76,1,63.47,19,8,801
2022,"woman",26,168,97,73,1,80.42,9,74,1211.5
2022,"woman",28,172,102,77,1,68.75,0,47,783.11
2021,"man",34,162,84,79,1,64.23,11,64,626.92
2022,"woman",21,170,97,72,1,72.43,0,80,941.49
2020,"woman",43,158,88,76,1,59.34,1,4,613.99
2022,"woman",38,168,107,74,1,87.81,21,15,1039.19
2021,"woman",28,159,117,77,1,57.97,20,62,851.95
2022,"man",45,155,90,74,1,70.27,7,84,966.27
2022,"man",31,165,93,75,1,83.85,2,0,821.8
2022,"woman",44,164,92,75,1,72.91,13,47,1093.12
2022,"man",38,152,93,72,1,95.19,7,17,827.76
2019,"woman",24,165,92,76,1,61.29,10,84,899.02
2019,"woman",39,165,91,69,1,42.19,1,9,381.03
2020,"woman",24,175,92,73,1,54.02,5,89,902.01
2022,"man",26,175,81,74,1,70.81,9,60,881.13
2019,"woman",38,165,95,78,1,68.45,2,87,717.9
2019,"nonbinary",28,167,99,75,1,70.85,5,96,883.27
2021,"woman",41,166,103,73,1,77.72,17,4,1120.02
2021,"man",19,161,84,71,1,75.31,23,21,816.5
2019,"woman",40,177,95,75,1,72.47,23,16,676.08
2020,"woman",27,177,101,75,1,57.76,17,41,783.25
2020,"woman",23,172,102,72,1,42.17,9,66,741.29
2022,"woman",44,162,101,75,1,82.65,19,21,1054.91
2021,"man",37,156,98,77,1,70.74,10,24,641.03
2019,"woman",19,175,93,72,1,50.17,4,62,671.91
2019,"woman",18,172,92,74,1,40.53,14,67,886.31
2019,"woman",31,174,101,71,1,73.9,6,21,763.59
2021,"woman",33,167,91,76,1,64.54,21,86,918.42
2020,"woman",41,174,103,74,1,76.75,20,65,931.45
2022,"man",20,166,95,73,1,85.09,7,38,1021.78
2021,"woman",21,174,88,75,1,73.23,9,54,1117.21
2019,"nonbinary",34,172,90,72,1,72.47,14,46,678.51
2020,"man",21,164,102,80,1,56.37,3,58,382.33
2022,"woman",35,172,94,73,1,73.67,0,59,849.37
2021,"woman",33,164,98,76,1,72.24,8,85,977.42
2020,"woman",41,166,102,74,1,70.23,7,44,933.26
2019,"woman",38,168,96,73,1,48.41,11,57,849.89
2020,"woman",23,161,89,74,1,63.13,6,25,770.08
2020,"woman",22,174,98,74,1,59.53,19,44,880.81
2021,"woman",45,173,93,68,1,66.75,11,13,739.61
2020,"woman",37,168,95,77,1,81.76,3,4,740.27
2020,"man",25,167,85,73,1,68.44,0,24,649.55
2020,"man",37,174,92,74,1,77.23,14,34,937.06
2021,"woman",25,161,90,74,1,66.7,7,46,971.45
2021,"woman",35,162,86,74,1,69.91,24,70,717.5
2021,"nonbinary",37,161,94,75,1,50.93,20,50,697.73
2021,"woman",34,168,88,75,1,71.58,11,12,1022.81
2022,"woman",39,162,88,73,1,77.89,17,76,1123.01
2022,"woman",39,170,82,74,1,50.6,3,50,850.88
2020,"woman",29,173,84,81,1,67.14,23,84,376.28
2020,"nonbinary",22,170,97,75,1,74.33,9,73,948.73
2022,"man",41,175,82,73,1,75.51,1,67,780.9
2020,"man",35,173,99,75,1,55.02,18,29,729.34
2021,"woman",38,165,97,75,1,57.62,9,95,912.54
2022,"woman",37,167,92,72,1,78.69,17,25,883.91
2022,"woman",45,161,98,75,1,76.81,4,57,952.12
2020,"woman",38,163,99,72,1,61.46,1,96,649.4
2022,"woman",43,174,98,73,1,73.24,2,36,855.83
2020,"woman",35,168,89,71,1,64.73,19,30,762.91
2019,"man",24,163,87,75,1,52.78,8,44,798.02
2020,"man",30,167,95,77,1,72.02,11,84,880.4
2022,"man",40,169,90,75,1,80.82,11,87,1187.32
2021,"man",27,164,114,73,1,64.8,13,38,943.68
2021,"other",31,163,96,76,1,75.1,2,90,756.75
2019,"woman",42,168,90,76,1,53.29,8,32,836.03
2021,"man",21,171,95,70,1,62.71,4,95,726.96
2021,"woman",28,175,97,72,1,55.83,24,75,685.4
2022,"woman",23,179,94,75,1,67.4,15,98,981.37
2020,"woman",46,176,85,74,1,32.05,8,42,874.24
2020,"woman",27,174,100,76,1,79.45,18,98,853.32
2022,"woman",27,163,99,75,1,71.09,2,46,863.02
2021,"woman",43,165,95,71,1,70.4,2,50,748.72
2019,"woman",45,161,87,72,1,65.22,24,24,647.49
2020,"other",38,168,114,73,1,71.08,21,2,821.21
2020,"woman",46,165,106,71,1,63.88,20,78,936.87
2021,"woman",32,162,86,76,1,62.28,21,76,796.79
2020,"other",28,170,93,77,1,67.07,7,93,757.86
2021,"nonbinary",28,172,91,70,1,62.98,0,27,574.66
2019,"woman",22,176,91,72,1,31.34,23,98,604.95
2021,"woman",45,168,104,72,1,65.82,16,73,1039.53
2020,"woman",33,175,90,75,1,59.95,18,40,838.75
2022,"woman",27,170,86,76,1,60.44,8,14,941.88
2019,"nonbinary",35,165,82,77,1,54.38,14,62,700.96
2021,"woman",39,173,100,73,1,66.19,21,25,918.48
2020,"woman",25,172,95,72,1,66.66,23,90,775.82
2019,"woman",25,169,102,73,1,58.28,19,61,846.46
2022,"other",23,176,89,76,1,87.61,23,79,872.63
2022,"woman",43,167,118,75,1,84.64,19,40,1144.49
2022,"woman",23,166,100,75,1,74.75,18,89,1126.95
2019,"woman",20,163,99,75,1,73.18,5,22,800.33
2021,"woman",41,161,94,74,1,60.89,24,45,738.39
2020,"woman",31,164,85,76,1,60.3,11,88,928.55
2020,"woman",35,157,81,77,1,70.49,21,41,572.64
2019,"woman",21,158,86,74,1,65.39,10,58,803.01
2022,"man",47,159,99,73,1,75.55,16,77,1017.47
2022,"woman",25,164,107,76,1,77.83,19,90,901.28
2019,"woman",33,169,100,74,1,60.53,21,75,734.77
2021,"woman",38,170,88,70,1,59.3,16,13,678.46
2020,"woman",39,172,92,73,1,68.79,16,30,923.44
2022,"nonbinary",18,165,95,77,1,74.65,18,84,1075.56
2022,"nonbinary",25,170,99,71,1,61.71,14,60,920.88
2019,"man",42,167,97,76,1,48.14,4,36,610.09
2021,"man",37,165,105,78,1,78.73,21,97,701.1
2020,"woman",25,166,70,73,1,75.54,6,21,921.16
2020,"woman",36,175,95,72,1,54.13,6,92,806.37
2020,"woman",35,172,89,77,1,77.22,2,74,843.82
2022,"woman",22,170,106,72,1,75.13,7,44,1078.92
2022,"woman",45,173,104,75,1,67.57,22,27,929.48
2021,"woman",27,163,102,70,1,60.81,18,51,782.27
2019,"woman",31,173,101,73,1,56.68,10,85,789.64
2020,"woman",46,172,89,74,1,59.83,15,42,944.75
2022,"woman",22,174,91,77,1,68.23,22,28,841.47
2019,"woman",27,156,96,74,1,54.43,21,68,662.25
2019,"woman",43,165,100,71,1,63.21,10,31,856.45
2022,"woman",19,172,93,72,1,58.64,4,94,986.99
2019,"woman",32,178,86,74,1,61.57,21,98,715.77
2021,"man",40,167,95,74,1,61.91,3,67,903.61
2020,"man",38,176,93,72,1,59.06,7,94,740.84
2019,"other",25,162,98,74,1,59.82,11,42,798.02
2020,"woman",26,172,88,72,1,48.33,21,38,718.12
2020,"woman",38,169,81,76,1,83.4,24,19,780.1
2019,"woman",31,166,97,71,1,60.33,20,7,752.7
2021,"other",25,171,83,73,1,59.49,13,66,749.71
2021,"woman",29,164,91,76,1,71.06,5,91,995.12
2019,"woman",34,173,82,72,1,76.98,9,41,749.33
2020,"woman",37,159,98,73,1,60.38,5,21,745.87
2019,"woman",26,167,95,72,1,49.37,20,67,629.97
2021,"man",39,156,89,73,1,70.51,4,32,835.78
2022,"woman",28,175,84,75,1,79.54,8,68,1107.12
2019,"woman",46,174,104,72,1,52.62,24,18,582.12
2019,"man",NA,173,103,76,1,54.2,22,3,685.56
2020,"woman",39,167,110,76,1,85.88,11,61,1003.78
2022,"woman",35,164,96,74,1,64.42,23,65,872.99
2022,"woman",24,180,89,72,1,79.89,18,92,895.13
2020,"woman",27,165,96,73,1,65.58,18,12,821.31
2020,"woman",45,168,84,75,1,74.84,2,54,852.49
2022,"nonbinary",41,162,104,75,1,82.37,4,46,1075.54
2021,"man",25,167,99,74,1,82.36,3,61,1027.05
2021,"man",39,176,97,77,1,62.27,17,71,745.63
2020,"man",37,172,93,72,1,57.83,3,3,652.83
2021,"man",43,168,99,71,1,76.74,14,44,968.74
2020,"woman",30,181,97,75,1,56.11,3,95,619.15
2021,"man",37,175,96,76,1,82.66,19,86,828.46
2022,"woman",41,173,94,74,1,55.62,4,25,893.98
2022,"woman",31,167,107,71,1,73.43,12,76,901.12
2021,"woman",39,170,89,72,1,77.94,3,76,878.55
2019,"woman",34,178,87,74,1,71.13,22,24,729.95
2022,"nonbinary",23,174,101,78,1,69.68,6,81,846.65
2021,"woman",21,167,101,77,1,59.52,5,42,853.43
2019,"woman",35,175,96,74,1,51.19,24,81,562.52
2021,"other",39,156,99,76,1,67.44,2,26,718.32
2020,"woman",41,161,107,74,1,65.61,22,86,813.02
2019,"woman",31,160,96,76,1,65.69,18,15,733.17
2019,"woman",40,167,92,73,1,43.18,15,34,828.65
2022,"nonbinary",18,157,105,73,1,72.42,9,44,957.24
2019,"nonbinary",34,169,99,74,1,39.76,18,97,709.36
2021,"woman",39,161,92,73,1,76.64,22,13,836.94
2019,"woman",21,170,105,75,1,43.89,2,95,692.62
2020,"woman",46,161,100,74,1,80.26,19,25,967.91
2019,"woman",43,185,107,73,1,63.97,7,64,500.43
2019,"nonbinary",44,168,87,73,1,51.73,10,94,842.45
2019,"woman",39,167,95,76,1,64.85,20,32,828.56
2022,"woman",18,179,97,75,1,70.99,1,38,885.92
2021,"man",43,158,99,70,1,70.46,13,23,705.81
2020,"nonbinary",36,164,93,75,1,63.95,14,68,785.06
2020,"woman",36,164,84,71,1,57.56,19,39,602.8
2019,"woman",38,158,100,75,1,56.35,8,7,622.42
2022,"woman",44,160,112,74,1,77.09,2,67,999.36
2020,"woman",22,169,88,75,1,75.23,15,50,972.73
2021,"man",27,173,91,71,1,81.36,20,28,741.78
2021,"woman",34,158,94,74,1,61.23,17,21,806.43
2022,"woman",38,174,92,75,1,57.09,1,53,790.23
2022,"woman",24,178,100,73,1,60.49,10,24,923.36
2022,"woman",34,169,87,76,1,91.02,2,27,862.37
2021,"woman",31,167,96,70,1,41.96,7,22,740.49
2022,"woman",27,167,98,74,1,95.38,19,96,1236.56
2022,"woman",26,162,103,74,1,77.61,6,25,1071.42
2020,"woman",32,164,94,72,1,80.52,14,12,1069.47
2020,"nonbinary",25,165,92,74,1,68.54,22,90,817.51
2020,"woman",22,152,91,73,1,61.88,5,83,559.48
2021,"nonbinary",33,161,101,74,1,92.08,17,29,932.83
2021,"woman",22,167,108,74,1,84.12,21,55,952.12
2019,"woman",20,174,94,73,1,66.2,11,37,1025.56
2019,"woman",25,151,101,74,1,65.24,4,52,563.26
2022,"woman",44,170,84,71,1,78.3,19,92,1104.16
2019,"woman",41,166,100,70,1,53.5,22,98,637.8
2020,"man",45,158,97,78,1,61.8,0,78,485.24
2021,"woman",29,171,97,76,1,67.59,6,19,984.22
2021,"woman",34,177,102,74,1,83.18,21,45,876.2
2022,"woman",35,168,102,76,1,70.35,19,17,1046.66
2019,"nonbinary",31,170,94,77,1,70.54,19,47,742.48
2020,"woman",19,167,90,73,1,65.74,23,52,895.12
2020,"nonbinary",21,170,100,72,1,64.43,20,36,771.35
2019,"woman",39,173,96,72,1,66.43,20,50,768.27
2019,"man",30,177,96,77,1,58.96,9,73,613.2
2022,"woman",36,167,89,73,1,88.88,5,13,962.93
2019,"woman",27,168,95,75,1,56.89,11,28,934.73
2021,"woman",30,168,96,71,1,63.09,12,76,932.36
2019,"woman",29,165,93,74,1,43.31,10,56,781.68
2020,"nonbinary",29,169,102,76,1,66.59,9,39,798.47
2019,"woman",46,168,100,74,1,47.11,18,13,788.31
2019,"woman",27,167,88,77,1,62.76,21,32,710.3
2021,"woman",26,159,97,72,1,69.5,17,35,935.01
2022,"woman",38,173,104,75,1,80.56,3,70,1039.5
2019,"man",42,170,94,72,1,64.89,18,97,815.13
2022,"man",38,167,91,77,1,78.73,7,53,964.23
2021,"woman",25,165,88,77,1,63.91,23,36,777.6
2022,"woman",44,174,91,71,1,52.53,6,96,885.08
2020,"woman",46,168,89,71,1,64.33,8,19,940.17
2022,"woman",26,176,88,78,1,82.03,11,32,996.19
2019,"woman",37,167,89,75,1,50.98,17,90,765.45
2022,"woman",26,184,94,74,1,67.21,4,78,703.58
2019,"woman",38,163,95,75,1,45.71,8,72,779.41
2019,"woman",21,172,103,74,1,63.92,24,87,796.94
2022,"woman",35,164,103,72,1,67.9,13,19,1019.31
2021,"man",29,172,104,73,1,77.8,4,14,890.66
2022,"woman",35,167,98,76,1,71.12,8,21,956.47
2022,"man",35,173,96,73,1,78.57,3,21,918.98
2020,"man",40,161,110,73,1,79.28,23,41,720.92
2020,"woman",30,159,89,74,1,54.83,14,54,986.73
2020,"woman",20,166,80,73,1,72.53,3,15,912.66
2019,"man",33,172,93,78,1,54.14,7,0,558.13
2021,"woman",27,171,94,71,1,75.31,10,14,924.81
2019,"man",36,162,105,76,1,50.8,14,62,757.61
2022,"man",42,163,97,74,1,78.7,9,54,1118.19
2021,"man",45,167,84,77,1,55.31,4,27,778.14
2021,"woman",29,164,107,73,1,62.35,1,93,837.72
2019,"woman",32,167,92,73,1,62.02,15,25,827.43
2022,"woman",21,171,96,74,1,75.84,2,86,998.49
2019,"woman",37,167,96,73,1,49.47,2,25,645.6
2019,"woman",45,160,99,73,1,54.31,2,13,709.43
2020,"woman",37,171,88,72,1,51.55,15,9,699.56
2021,"woman",31,168,91,79,1,61.51,21,28,610.39
2022,"man",39,167,97,70,1,77.37,18,47,884.12
2020,"woman",28,174,88,71,1,53.03,5,12,717.29
2021,"man",23,167,101,73,1,54.45,16,86,827.87
2022,"woman",40,163,84,74,1,86.62,14,82,1139.5
2020,"man",32,169,104,74,1,63.96,19,70,887.31
2019,"woman",34,166,97,76,1,58.23,15,50,769.78
2021,"woman",18,169,104,70,1,62.47,6,30,827.63
2022,"woman",37,173,95,72,1,74.53,9,46,957.46
2020,"man",42,174,103,73,1,71.34,21,3,750.05
2022,"woman",25,159,89,75,1,58.73,13,61,925.78
2021,"other",28,165,92,74,1,62.47,19,9,777.2
2019,"man",29,167,105,73,1,74.23,22,6,756.29
2019,"woman",37,174,91,74,1,69.01,4,22,704.16
2022,"woman",34,160,101,77,1,67.72,12,71,939
2020,"man",34,172,102,73,1,50.38,18,82,706.13
2020,"man",23,172,101,77,1,64.36,6,30,794.13
2022,"man",37,168,89,73,1,89.76,10,72,1133.85
2020,"woman",44,174,101,74,1,65.11,18,64,868.57
2019,"nonbinary",21,178,93,76,1,58.02,7,44,702.78
2019,"nonbinary",43,164,92,74,1,62.62,4,75,758.53
2019,"woman",40,175,92,75,1,40.38,7,95,643.25
2019,"woman",32,161,99,75,1,49.84,21,22,556.35
2022,"woman",30,164,103,72,1,86.25,8,88,1115.59
2020,"woman",43,170,108,75,1,44.38,7,59,808.86
2020,"man",26,174,104,71,1,69.59,7,36,771.09
2019,"woman",43,167,93,73,1,69.48,5,53,919.23
2019,"man",26,166,100,74,1,65.05,2,93,641.49
2021,"woman",30,167,101,72,1,65,8,23,945.64
2020,"woman",22,173,90,74,1,45.42,4,82,740.55
2022,"woman",19,166,99,73,1,76.62,8,16,1076.6
2020,"woman",40,166,93,74,1,50.4,3,57,686.07
2021,"woman",24,164,99,75,1,75.87,16,14,996.04
2022,"woman",37,160,96,76,1,67.96,12,19,1023.67
2021,"nonbinary",36,173,103,74,1,69.68,20,29,820.87
2019,"nonbinary",29,164,83,74,1,70.64,7,65,853.2
2020,"woman",19,179,85,74,1,57.45,10,44,817.18
2021,"man",20,160,95,76,1,64.38,16,65,891.86
2020,"woman",21,162,92,76,1,70.08,0,2,666.43
2022,"woman",36,170,100,71,1,67.78,12,13,943.58
2020,"nonbinary",37,175,93,75,1,68.85,19,72,880.67
2021,"woman",47,170,106,75,1,78.1,4,20,993.69
2022,"woman",34,165,102,74,1,63.77,2,15,782.84
2020,"woman",29,168,95,76,1,60.41,21,93,879.09
2019,"woman",37,165,75,69,1,67.68,14,85,686.09
2022,"woman",41,172,95,75,1,57.53,5,6,901.27
2021,"man",28,173,100,74,1,72.94,7,11,1020.12
2022,"nonbinary",21,182,111,71,1,77.88,3,58,681.35
2020,"woman",21,166,97,73,1,57.05,11,7,827.73
2020,"woman",30,168,88,76,1,71.05,5,29,929.5
2021,"nonbinary",23,162,89,75,1,70.5,10,95,968.52
2020,"woman",29,171,90,78,1,73.65,19,56,808.78
2022,"woman",39,171,92,73,1,60.02,8,31,949.46
2021,"woman",31,166,101,71,1,76.52,11,63,1068.59
2020,"man",32,177,96,71,1,82.89,5,5,691.91
2022,"other",36,158,107,74,1,74.12,22,43,849.69
2022,"woman",27,171,92,72,1,75.4,3,46,939.19
2022,"man",28,175,101,75,1,91.48,15,92,1097.98
2021,"nonbinary",39,162,100,75,1,67.17,14,4,861.2
2019,"nonbinary",41,172,87,78,1,54.68,16,50,544.13
2020,"man",22,172,96,77,1,58.75,10,11,821.39
2022,"man",41,161,87,70,1,73,15,41,867.13
2020,"woman",27,171,83,76,1,54.85,3,51,721.23
2022,"woman",37,165,91,75,1,90.59,4,89,1092.49
2022,"man",45,168,94,72,1,68.52,10,88,1062.17
2020,"woman",23,180,88,75,1,46.21,3,100,706.19
2022,"woman",22,166,99,75,1,52.79,7,100,1157.01
2020,"woman",47,172,87,74,1,49.91,12,15,883.51
2019,"woman",39,166,87,76,1,61.95,13,57,822.59
2022,"woman",30,169,102,77,1,85.55,8,18,1067.88
2022,"woman",32,187,110,72,1,61.53,22,81,556.64
2021,"nonbinary",28,172,109,76,1,87.03,9,87,911.52
2021,"woman",39,171,87,70,1,71.29,14,60,903.36
2020,"woman",32,166,91,73,1,85.09,23,89,803.37
2020,"woman",40,173,97,73,1,71.37,6,94,937.98
2020,"man",32,164,92,79,1,68.12,10,40,705.73
2021,"woman",18,162,99,71,1,73.18,14,35,1075.49
2022,"nonbinary",34,164,94,75,1,81.01,18,75,1065.42
2021,"woman",24,174,98,73,1,62.12,16,16,957.98
2022,"woman",30,163,104,73,1,71.32,13,44,1040.28
2021,"man",22,169,85,74,1,75.3,7,22,1026.57
2021,"woman",19,176,91,77,1,84.64,15,75,1017.77
2019,"woman",41,166,81,73,1,61.41,1,8,572.72
2020,"man",37,168,93,78,1,74.86,4,60,697.73
2020,"woman",45,157,97,74,1,94.41,15,63,1045.18
2019,"woman",20,164,102,75,1,70.29,10,94,1024.79
2019,"woman",41,174,95,75,1,54.51,23,55,607.98
2019,"woman",26,168,94,77,1,58.31,5,83,779.18
2019,"woman",18,174,85,75,1,63.37,4,0,828.88
2020,"woman",19,160,91,72,1,59.1,15,98,928.47
2019,"woman",25,162,97,74,1,66.91,3,28,714.76
2020,"woman",20,169,107,71,1,56.08,3,30,726.74
2022,"woman",39,168,120,75,1,79.98,20,94,1166.96
2021,"woman",44,158,98,76,1,75.49,17,5,998.04
2022,"man",35,175,100,72,1,83.62,18,6,905.35
2019,"woman",44,159,89,78,1,80.74,9,12,722.3
2021,"woman",25,171,96,78,1,77.59,19,49,932.77
2021,"woman",39,173,89,72,1,75.38,14,46,978.23
2021,"woman",32,169,96,73,1,65,21,58,858.69
2021,"nonbinary",31,168,97,75,1,62.48,5,90,859.13
2020,"woman",37,169,97,74,1,72.56,12,40,944.02
2020,"man",28,163,99,74,1,66.2,21,80,788.43
2019,"woman",20,163,87,76,1,55.22,7,49,780.93
2021,"woman",47,172,93,75,1,75.64,19,49,1052.31
2022,"woman",27,169,96,76,1,64.49,7,40,949.95
2022,"man",26,167,81,72,1,86.95,4,44,1054.19
2021,"woman",32,165,109,71,1,72.06,4,1,844.54
2021,"woman",29,175,85,76,1,66.25,4,19,863.71
2020,"woman",30,174,94,73,1,60.12,18,79,846.27
2022,"woman",22,161,101,73,1,71.26,21,92,793.06
2022,"man",36,158,96,77,1,72.85,5,0,831.43
2021,"woman",44,162,93,74,1,86.13,6,27,1056.84
2019,"woman",35,176,111,72,1,68.02,12,43,755.16
2021,"woman",40,165,86,75,1,64.81,7,29,1004.31
2020,"woman",21,151,111,74,1,95.46,1,42,677.66
2022,"woman",25,171,93,74,1,61.63,0,12,757.08
2022,"woman",46,170,95,72,1,91.16,13,77,1296.38
2022,"woman",33,175,95,73,1,59.37,6,11,829.21
2019,"woman",20,174,101,72,1,56.39,18,85,837.33
2021,"woman",28,163,107,74,1,75.61,21,70,827.36
2019,"woman",37,164,101,77,1,72.93,19,54,824.89
2022,"woman",20,168,86,73,1,66.95,3,50,938
2019,"man",43,168,85,72,1,74.6,4,55,835.92
2020,"woman",30,168,91,74,1,61.11,19,17,883.83
2020,"woman",47,164,88,76,1,55.94,2,93,874.56
2019,"other",25,168,92,76,1,66.81,21,5,683.57
2021,"nonbinary",20,167,89,71,1,61.17,6,58,806.97
2020,"woman",23,165,98,72,1,58.28,19,4,712.01
2021,"woman",20,169,104,72,1,83.06,16,66,1117.57
2021,"woman",20,180,94,73,1,77.36,23,9,726.47
2022,"man",28,171,85,77,1,68.08,16,7,866.79
2019,"woman",38,171,88,73,1,45.02,8,11,731.13
2021,"woman",29,172,80,73,1,66.67,16,38,913.94
2020,"woman",21,161,103,76,1,80.03,15,89,1064.46
2020,"man",22,164,97,74,1,56.55,8,86,821.06
2020,"woman",26,164,93,73,1,54.96,20,10,840.9
2020,"woman",27,170,89,75,1,55.26,23,39,692.21
2019,"nonbinary",30,171,93,75,1,66.86,8,65,865.38
2020,"woman",41,172,106,76,1,61.3,1,63,715.21
2021,"woman",30,154,94,75,1,86.27,14,53,847.47
2022,"woman",29,180,88,77,1,57.85,5,39,829.34
2019,"woman",34,167,98,73,1,55.59,20,17,682.26
2019,"woman",30,162,101,77,1,82.11,18,90,842.17
2022,"nonbinary",43,168,91,70,1,69.99,18,89,989.9
2021,"woman",33,171,102,71,1,66.37,2,17,715.62
2020,"woman",39,165,99,75,1,73.72,1,29,827.05
2022,"man",25,179,94,74,1,98.21,9,53,1094.74
2022,"woman",36,169,100,78,1,73.55,5,91,873.95
2022,"woman",42,174,95,73,1,60.09,1,73,864.38
2020,"woman",32,168,88,74,1,65.03,12,42,865.09
2019,"woman",32,177,91,78,1,58.69,0,26,457.57
2021,"woman",24,165,96,73,1,56.8,5,58,927.05
2022,"woman",21,166,92,78,1,70.48,7,66,1060.71
2020,"man",33,163,88,75,1,61.99,22,88,833.7
2021,"nonbinary",35,163,97,74,1,51.76,11,83,832.85
2021,"man",30,168,93,77,1,67.43,20,64,753.97
2020,"woman",38,162,90,71,1,63.27,9,62,676.94
2020,"man",23,165,84,74,1,58.32,19,2,814.92
2019,"woman",45,163,94,72,1,56.11,4,34,715.58
2020,"man",21,175,92,76,1,77.15,17,76,915.8
2020,"woman",40,175,100,76,1,73.93,4,48,866.81
2020,"nonbinary",38,171,93,73,1,52.47,9,33,789.1
2019,"woman",47,173,112,75,1,50.38,8,34,807.59
2021,"woman",27,157,110,75,1,92.44,12,56,1146.44
2021,"woman",34,157,94,77,1,78.23,22,79,690.04
2020,"man",41,167,99,74,1,54,18,83,831.77
2021,"woman",18,176,88,72,1,70.77,4,84,1102.78
2019,"woman",46,164,101,76,1,50.42,2,81,783.84
2019,"woman",40,176,100,70,1,60.75,6,91,667.5
2022,"woman",39,169,93,78,1,82.27,8,39,964.77
2021,"woman",41,171,93,70,1,72.17,4,72,821.24
2022,"woman",35,173,102,72,1,67.65,9,37,963.25
2022,"woman",45,169,98,75,1,79.16,5,70,1112.09
2021,"woman",29,161,100,76,1,73.34,17,16,840.14
2019,"woman",32,169,86,73,1,58.5,1,95,713.34
2021,"other",29,167,93,73,1,52.75,6,21,813.05
2019,"man",42,167,101,76,1,58.47,13,92,886.34
2021,"woman",30,162,95,73,1,82.88,23,33,874.31
2021,"woman",38,169,100,76,1,77.3,20,9,914.26
2021,"woman",29,179,97,77,1,77.78,17,48,739.12
2019,"man",18,172,98,75,1,74.26,8,0,911.3
2020,"man",41,170,104,73,1,67.72,23,85,842.63
2022,"nonbinary",19,175,85,74,1,86.36,15,74,1250.08
2021,"woman",32,180,89,75,1,62.1,23,32,778.04
2020,"woman",41,161,96,72,1,61.97,20,92,839.73
2021,"woman",24,164,103,71,1,62.52,23,20,777.9
2022,"woman",44,171,100,76,1,67.53,6,40,1037.97
2019,"nonbinary",44,154,97,77,1,55.66,9,14,589.13
2019,"woman",32,171,76,76,1,60.71,21,54,693.05
2020,"woman",30,170,90,75,1,62.84,8,84,906.3
2019,"nonbinary",47,170,90,75,1,60.19,21,18,770.08
2019,"woman",40,164,97,70,1,57.08,3,48,694.85
2019,"woman",45,158,99,76,1,38.52,16,47,664.74
2020,"other",21,155,91,72,1,47.46,15,28,612.69
2019,"man",21,172,106,74,1,54.5,14,26,834.38
2020,"other",39,164,88,75,1,64.62,22,87,830.56
2022,"woman",38,176,105,75,1,67.13,1,4,773.76
2022,"woman",37,175,96,72,1,80.32,3,60,1034.59
2022,"woman",19,160,101,75,1,70.97,8,98,1115.86
2021,"woman",40,168,97,79,1,75,15,59,786.29
2021,"woman",43,153,87,71,1,79.61,10,67,812.24
2019,"woman",38,159,100,73,1,84.66,6,94,977.94
2019,"man",29,167,94,71,1,66.56,9,90,770.35
2022,"woman",43,170,91,72,1,90.8,11,80,1254.38
2022,"woman",21,165,105,73,1,75.78,6,20,982.54
2022,"woman",37,164,96,76,1,104.88,17,71,1164.27
2020,"woman",39,173,85,72,1,62.53,12,30,805.71
2020,"woman",22,177,102,76,1,73.61,20,67,772.19
2022,"woman",22,161,87,75,1,79.65,12,74,1131.78
2020,"nonbinary",40,163,91,74,1,58.14,8,27,787.71
2022,"nonbinary",37,171,105,73,1,65.78,3,28,787.09
2022,"woman",36,164,91,73,1,88.66,17,86,1118.96
2021,"woman",44,176,87,73,1,61.42,11,94,987.4
2019,"man",47,176,106,75,1,64.65,11,26,900.64
2020,"woman",41,171,95,77,1,61.33,0,83,756.05
2019,"man",30,170,105,75,1,61.3,7,17,785.3
2022,"woman",42,167,101,73,1,70.53,20,10,977.65
