parcelid,logerror,transactiondate
12708235,-0.0131,2016-07-19
12063132,-0.0346,2016-07-19
11524335,0.0119,2016-07-19
10748334,0.0247,2016-07-19
17298380,0.076,2016-07-19
10922071,-0.1335,2016-07-19
13979591,-0.0111,2016-07-19
12739986,-0.0408,2016-07-19
12067451,0.0751,2016-07-19
11179020,0.0227,2016-07-19
14226829,-0.0555,2016-07-19
10900738,-0.1098,2016-07-19
12709459,0.0227,2016-07-19
10737439,0.2994,2016-07-19
12475281,0.0488,2016-07-19
12114048,0.008,2016-07-19
10733982,0.0,2016-07-19
12699068,-0.0377,2016-07-19
14640727,-0.0932,2016-07-19
17111880,0.001,2016-07-19
14733638,0.0383,2016-07-19
11905778,0.005,2016-07-19
12736646,0.0169,2016-07-19
12133468,0.0247,2016-07-19
10952268,-0.0856,2016-07-19
11668384,0.0354,2016-07-19
17291740,0.0325,2016-07-19
11211580,-0.0704,2016-07-19
12730209,0.0109,2016-07-19
12110140,-0.0367,2016-07-19
162960704,-0.0151,2016-07-19
11723522,0.0516,2016-07-19
12142166,0.1115,2016-07-19
13071663,-0.003,2016-07-19
11538648,0.0917,2016-07-19
13849702,0.0139,2016-07-19
11311766,0.0109,2016-07-19
12174132,0.0296,2016-07-19
11055589,-0.0305,2016-07-19
13848788,0.009,2016-07-19
11139795,0.007,2016-07-19
11718665,-0.2523,2016-07-19
11054840,0.0247,2016-07-19
11538203,0.0402,2016-07-19
11087807,-0.078,2016-07-19
11029115,-0.0305,2016-07-19
10828144,0.1169,2016-07-19
11334332,-0.004,2016-07-19
11088660,-0.002,2016-07-19
12683166,-0.0502,2016-07-19
14370929,-0.0131,2016-07-19
17161039,0.1441,2016-07-19
10962826,0.1275,2016-07-19
10761684,0.0516,2016-07-19
12228491,-0.0694,2016-07-19
14659558,0.0208,2016-07-19
11057505,-0.0408,2016-07-19
13881977,-0.0608,2016-07-19
12537755,-0.004,2016-07-19
12018544,0.0459,2016-07-19
10838039,0.0411,2016-07-19
12685048,-0.1347,2016-07-19
11280892,0.0354,2016-07-19
14366578,-0.0471,2016-07-19
11946669,-0.003,2016-07-19
11895650,-0.0141,2016-07-19
12537453,-0.0346,2016-07-19
12263664,-0.1043,2016-07-19
12047625,-0.0566,2016-07-19
17253769,0.0459,2016-07-19
11131455,0.0402,2016-07-19
14659601,0.0208,2016-07-19
11290970,0.045,2016-07-19
11133531,-0.0356,2016-07-19
11946046,0.1604,2016-07-19
12269402,0.0908,2016-07-19
17087481,0.116,2016-07-19
10766484,0.0266,2016-07-19
10714370,0.0392,2016-07-19
10866290,-0.001,2016-07-19
11082989,-0.0346,2016-07-19
17270538,0.0431,2016-07-19
10960818,-0.0356,2016-07-19
14256274,0.0667,2016-07-19
14607374,-0.0243,2016-07-19
11338223,-0.0866,2016-07-19
12626368,-0.0587,2016-07-19
11829906,0.0169,2016-07-19
12659432,0.2167,2016-07-19
12571105,0.01,2016-07-19
11136198,0.0286,2016-07-19
17237740,-0.1543,2016-07-19
17270419,-0.0131,2016-07-19
12661451,-0.1043,2016-07-19
10774771,-0.001,2016-07-19
17234371,-0.0683,2016-07-19
11133795,0.0402,2016-07-19
10759945,-0.0141,2016-07-19
12536362,0.0129,2016-07-19
14660246,-0.0101,2016-07-19
11598906,0.0276,2016-07-19
11434308,-0.0192,2016-07-19
11871495,-0.0325,2016-07-19
13847068,0.1697,2016-07-19
10836199,0.0315,2016-07-19
14175590,-0.0377,2016-07-19
11650643,0.045,2016-07-19
14504778,-0.0121,2016-07-19
11629858,0.044,2016-07-19
14371252,0.005,2016-07-19
12267834,-0.0233,2016-07-19
12339940,0.1007,2016-07-19
11749992,0.0344,2016-07-19
10721063,-0.0492,2016-07-19
11085652,0.1231,2016-07-19
14496023,-0.0253,2016-07-19
12681146,0.0649,2016-07-19
14388813,0.0218,2016-07-19
10727293,0.0149,2016-07-19
12674865,0.0611,2016-07-19
11545239,0.0478,2016-07-19
10824833,0.3584,2016-07-19
12668020,0.0109,2016-07-19
11542139,-0.3581,2016-07-19
12028003,0.0296,2016-07-19
12675838,-0.0661,2016-07-19
11541822,0.007,2016-07-19
12328551,-0.0121,2016-07-19
10860778,-0.0233,2016-07-19
10727491,0.0149,2016-07-19
12593366,-0.009,2016-07-19
17126230,-0.0121,2016-07-19
12592302,0.0286,2016-07-19
12607728,0.003,2016-07-19
12327536,0.005,2016-07-19
11619324,0.0334,2016-07-19
11581224,0.0,2016-07-19
12248589,0.0344,2016-07-19
11299166,0.076,2016-07-19
11587562,0.0667,2016-07-19
12189242,-0.0336,2016-07-19
14368529,0.004,2016-07-19
12243365,0.0392,2016-07-19
12950327,0.0853,2016-07-19
13049422,0.0392,2016-07-19
17277371,0.0592,2016-07-19
12667459,0.0363,2016-07-19
11744528,0.0354,2016-07-19
12598814,0.0431,2016-07-19
14275795,0.0247,2016-07-19
11122862,0.0305,2016-07-19
12669173,-0.001,2016-07-19
12603331,-0.0629,2016-07-19
10726628,0.0276,2016-07-19
11644500,0.0198,2016-07-19
10764167,-0.009,2016-07-19
13053335,0.0898,2016-07-19
11757060,-0.003,2016-07-19
11120719,0.0383,2016-07-19
14717432,0.0276,2016-07-19
12177507,-0.0419,2016-07-19
11082286,0.0677,2016-07-19
14247462,-0.0346,2016-07-19
14305558,-0.005,2016-07-19
10964674,-0.0274,2016-07-19
12011459,0.0573,2016-07-19
14435818,0.006,2016-07-19
13878504,-0.0377,2016-07-19
14490943,0.008,2016-07-19
13925381,0.0325,2016-07-19
11059380,-0.1098,2016-07-19
11575456,0.008,2016-07-19
12516702,-0.0471,2016-07-19
11981435,-0.0566,2016-07-19
11129486,-0.001,2016-07-19
11384124,0.5394,2016-07-19
12197574,0.131,2016-07-19
12025776,0.2239,2016-07-19
12549036,0.0611,2016-07-19
17188436,0.01,2016-07-19
13033611,-0.0111,2016-07-19
11324491,0.009,2016-07-19
11541183,0.0286,2016-07-19
14158892,0.0119,2016-07-19
11740396,0.0247,2016-07-19
11618242,0.0392,2016-07-19
12515066,0.0178,2016-07-19
11008725,1.251,2016-07-19
10839745,1.07,2016-07-19
11987865,0.062,2016-07-19
10725754,0.004,2016-07-19
12509758,-0.405,2016-07-19
13920378,-0.1732,2016-07-19
14157316,-0.009,2016-07-19
12548203,0.0363,2016-07-19
12940150,-0.0367,2016-07-19
11801896,0.0227,2016-07-19
12610377,0.0169,2016-07-19
11119665,-0.0202,2016-07-19
12178059,-0.0566,2016-07-19
11022506,-0.0202,2016-07-19
12533308,0.4331,2016-07-19
14497014,-0.0233,2016-07-19
12555753,0.0119,2016-07-19
11275655,-0.008,2016-07-19
11553398,-0.0661,2016-07-19
11139551,0.01,2016-07-19
10868347,0.0667,2016-07-19
11637742,0.0723,2016-07-19
11343244,-0.0315,2016-07-19
12639576,0.0266,2016-07-19
14476128,0.009,2016-07-19
14663862,0.0402,2016-07-19
10956327,0.366,2016-07-19
11552781,-0.002,2016-07-19
17188688,0.006,2016-07-19
11728442,-0.1177,2016-07-19
12645284,0.0363,2016-07-19
11143887,0.0545,2016-07-19
17243482,0.005,2016-07-19
12280847,0.0497,2016-07-19
14648101,0.0139,2016-07-19
17243527,0.0807,2016-07-19
11451962,-0.045,2016-07-19
11275246,-0.006,2016-07-19
13908734,-0.0932,2016-07-19
12158341,-0.0111,2016-07-19
14604695,-0.002,2016-07-19
13011236,0.003,2016-07-19
11827775,0.1756,2016-07-19
12972846,0.0178,2016-07-19
11048411,0.0178,2016-07-19
13951830,0.044,2016-07-19
14485425,0.0247,2016-07-19
13101543,0.0119,2016-07-19
13902810,0.0208,2016-07-19
14443508,0.0208,2016-07-19
10991071,-0.0253,2016-07-19
13090043,-0.001,2016-07-19
11638658,-0.1972,2016-07-19
12214695,0.1773,2016-07-19
12643794,0.0363,2016-07-19
13091654,0.0169,2016-07-19
12215344,0.1354,2016-07-19
11104297,0.008,2016-07-19
11143629,-0.0801,2016-07-19
17272261,-0.0101,2016-07-19
14243915,-0.1009,2016-07-19
11638659,0.0516,2016-07-19
12041493,0.1017,2016-07-19
14232781,0.0516,2016-07-19
13899510,-0.0151,2016-07-19
12693814,-0.0151,2016-07-19
11450104,1.375,2016-07-19
11883759,-0.1381,2016-07-19
11603612,0.0507,2016-07-19
14291190,0.0315,2016-07-19
10853709,0.0554,2016-07-19
12976731,0.0459,2016-07-19
11046916,-0.0202,2016-07-19
12219055,0.0139,2016-07-19
12041245,0.0109,2016-07-19
11634976,0.1536,2016-07-19
12298992,-0.0608,2016-07-19
14405624,-0.1613,2016-07-19
13972665,0.1062,2016-07-19
11606715,0.004,2016-07-19
12978016,0.002,2016-07-19
12912826,-0.0222,2016-07-19
12646460,-0.0284,2016-07-19
14141278,0.0208,2016-07-19
14372024,-0.009,2016-07-19
13914654,0.0363,2016-07-19
14390129,-0.0111,2016-07-19
14260064,0.0159,2016-07-19
11651366,0.005,2016-07-19
14364933,0.0276,2016-07-19
12038646,-0.002,2016-07-19
12648060,0.0119,2016-07-19
17196443,-0.008,2016-07-19
11137467,0.0276,2016-07-19
12695581,0.0545,2016-07-19
14390741,0.0469,2016-07-19
11536691,-0.0513,2016-07-19
11278151,-0.2269,2016-07-19
12922459,-0.009,2016-07-19
13081010,-0.0111,2016-07-19
14371998,0.063,2016-07-19
12211616,-0.001,2016-07-19
12971294,0.0363,2016-07-19
13893835,0.1231,2016-07-19
13905161,0.001,2016-07-19
11094988,0.3016,2016-07-19
11561257,0.0459,2016-07-19
11277595,0.0944,2016-07-19
12211067,0.0149,2016-07-19
11278406,0.5128,2016-07-19
11735900,0.1319,2016-07-19
11277605,0.0296,2016-07-19
17064005,-0.0534,2016-07-19
17175524,-0.0587,2016-07-19
11509862,-0.0954,2016-07-20
12387832,-0.0111,2016-07-20
14142204,0.0962,2016-07-20
13983740,0.1337,2016-07-20
17146400,0.0554,2016-07-20
14690286,0.007,2016-07-20
14098303,-0.0683,2016-07-20
14467395,0.0649,2016-07-20
14138450,-0.0471,2016-07-20
10931363,-0.0171,2016-07-20
14742950,-0.0253,2016-07-20
17250445,0.0266,2016-07-20
10848222,-0.0294,2016-07-20
12601420,0.045,2016-07-20
11107940,-0.1427,2016-07-20
14082795,0.0237,2016-07-20
11939914,-0.0356,2016-07-20
11288990,-0.044,2016-07-20
14596153,-0.0534,2016-07-20
12728739,-0.0294,2016-07-20
11624121,0.002,2016-07-20
14086776,-0.002,2016-07-20
14019710,-0.0192,2016-07-20
11289761,-0.0555,2016-07-20
10739129,0.0315,2016-07-20
14422472,0.0779,2016-07-20
11401193,0.2647,2016-07-20
17250212,-0.0131,2016-07-20
11694300,0.0944,2016-07-20
11509861,0.0421,2016-07-20
11320802,-0.0222,2016-07-20
17267935,-0.0736,2016-07-20
12957447,0.0402,2016-07-20
14292769,-0.0121,2016-07-20
11160083,0.0583,2016-07-20
14238552,0.0227,2016-07-20
11926829,0.0178,2016-07-20
13927519,-0.0121,2016-07-20
14002890,-0.3453,2016-07-20
14388860,-0.0121,2016-07-20
12042894,0.0208,2016-07-20
11320391,-0.1324,2016-07-20
14002214,0.0119,2016-07-20
12951467,0.0344,2016-07-20
11441362,0.4953,2016-07-20
11236905,-0.7319,2016-07-20
12650885,0.0825,2016-07-20
12951789,0.004,2016-07-20
12605762,-0.044,2016-07-20
12017100,0.0198,2016-07-20
14438371,0.0315,2016-07-20
10738982,0.0198,2016-07-20
11319206,0.131,2016-07-20
14618952,0.2437,2016-07-20
11878322,0.0109,2016-07-20
11186265,0.003,2016-07-20
14292058,0.124,2016-07-20
12602751,-0.0141,2016-07-20
17273480,0.0497,2016-07-20
17274154,0.0188,2016-07-20
14197602,0.003,2016-07-20
12468734,0.0198,2016-07-20
10791815,0.0305,2016-07-20
11186375,-0.0398,2016-07-20
12883432,-0.0192,2016-07-20
12187277,0.0257,2016-07-20
14002322,0.0459,2016-07-20
11498812,0.0296,2016-07-20
12652000,-0.002,2016-07-20
11932532,0.0266,2016-07-20
13049223,-0.0315,2016-07-20
14645132,-0.0274,2016-07-20
14686396,-0.0274,2016-07-20
14658096,0.0198,2016-07-20
12955753,0.0459,2016-07-20
14492250,0.0392,2016-07-20
11723902,0.0159,2016-07-20
12383602,0.0276,2016-07-20
14199809,-0.0294,2016-07-20
11219492,0.0266,2016-07-20
12069520,0.0,2016-07-20
12667710,0.1484,2016-07-20
12401273,-0.0987,2016-07-20
13928452,0.004,2016-07-20
11790937,0.179,2016-07-20
12029392,-0.0367,2016-07-20
12667910,0.0421,2016-07-20
11187099,0.003,2016-07-20
13041071,-0.079,2016-07-20
12293531,0.045,2016-07-20
12951461,0.0962,2016-07-20
11109581,-0.0346,2016-07-20
11172994,0.007,2016-07-20
12833032,0.045,2016-07-20
11865512,-0.003,2016-07-20
11113524,0.0129,2016-07-20
17115052,0.0169,2016-07-20
14135703,-0.0202,2016-07-20
12619440,0.0354,2016-07-20
13887727,0.063,2016-07-20
11096268,0.0953,2016-07-20
14012334,-0.0182,2016-07-20
11089714,-0.0294,2016-07-20
13023028,0.007,2016-07-20
12867699,-0.0263,2016-07-20
12167925,0.01,2016-07-20
12965601,0.077,2016-07-20
12172652,-0.009,2016-07-20
12311224,-0.0367,2016-07-20
14482032,0.0431,2016-07-20
12839072,0.0459,2016-07-20
12045408,0.008,2016-07-20
12740958,-0.0566,2016-07-20
12656664,0.006,2016-07-20
11728270,-0.0336,2016-07-20
14482011,0.0573,2016-07-20
12847262,0.0169,2016-07-20
13894407,-0.3038,2016-07-20
12486482,-0.0233,2016-07-20
14294915,0.045,2016-07-20
11180564,-0.0243,2016-07-20
11796952,0.0149,2016-07-20
14607759,-0.0151,2016-07-20
10737972,0.0169,2016-07-20
11548890,-0.1684,2016-07-20
11409426,-0.1267,2016-07-20
14640116,-0.0481,2016-07-20
14328414,0.0276,2016-07-20
14703857,-0.0141,2016-07-20
12844933,-0.0305,2016-07-20
12533422,0.0989,2016-07-20
12720983,-0.003,2016-07-20
13916674,-0.0294,2016-07-20
11433555,0.0247,2016-07-20
14079047,0.004,2016-07-20
11631231,0.0564,2016-07-20
12121676,0.0344,2016-07-20
11893599,-0.0481,2016-07-20
12969003,-0.001,2016-07-20
17154795,0.045,2016-07-20
13891041,0.0989,2016-07-20
12971946,-0.009,2016-07-20
11087831,-0.009,2016-07-20
11093055,0.007,2016-07-20
17288274,-0.0233,2016-07-20
11294590,0.0247,2016-07-20
12080575,-0.1087,2016-07-20
14091283,-0.0274,2016-07-20
11696822,0.1765,2016-07-20
17114883,-0.0253,2016-07-20
12845887,0.0459,2016-07-20
11548989,0.0535,2016-07-20
12273281,-0.0336,2016-07-20
11735635,-0.0555,2016-07-20
14744064,0.0305,2016-07-20
14328004,0.063,2016-07-20
11096187,0.0257,2016-07-20
10881771,0.005,2016-07-20
12660959,-0.005,2016-07-20
11181097,0.0218,2016-07-20
14131804,-0.007,2016-07-20
17187938,0.0208,2016-07-20
14481438,0.0686,2016-07-20
12874112,0.0373,2016-07-20
14378080,-0.0151,2016-07-20
17269025,-0.0141,2016-07-20
14603630,0.0159,2016-07-20
11117402,0.0159,2016-07-20
12409065,-0.1154,2016-07-20
12664673,-0.0253,2016-07-20
14464986,0.0247,2016-07-20
11551916,-0.007,2016-07-20
12123701,0.0507,2016-07-20
11953050,-0.008,2016-07-20
12874587,-0.0471,2016-07-20
11662635,-0.0856,2016-07-20
11102023,0.0344,2016-07-20
10919386,-0.0315,2016-07-20
17236563,-0.046,2016-07-20
14608264,0.0,2016-07-20
10768453,0.009,2016-07-20
14653521,-0.0253,2016-07-20
11501206,-0.0408,2016-07-20
13000841,0.0602,2016-07-20
12288984,-0.0367,2016-07-20
12960122,-0.0769,2016-07-20
11006060,-0.0233,2016-07-20
11939198,-0.004,2016-07-20
17236033,-0.0171,2016-07-20
12014657,0.2062,2016-07-20
14638192,-0.001,2016-07-20
10725524,0.0373,2016-07-20
17201509,0.0602,2016-07-20
17095284,-0.008,2016-07-20
10992835,-0.0377,2016-07-20
14015520,-0.0274,2016-07-20
14625838,-0.009,2016-07-20
11087799,-0.005,2016-07-20
11628757,0.0459,2016-07-20
12035435,0.0363,2016-07-20
11406074,-0.0845,2016-07-20
11993662,0.0658,2016-07-20
14372208,0.0257,2016-07-20
12047259,-0.0111,2016-07-20
10859045,-0.0823,2016-07-20
11632463,0.0834,2016-07-20
14600597,0.0119,2016-07-20
14668131,-0.002,2016-07-20
11552998,0.0421,2016-07-20
11553346,0.0843,2016-07-20
12961741,0.0257,2016-07-20
12264275,0.3812,2016-07-20
14391066,-0.005,2016-07-20
11182203,-0.0111,2016-07-20
13027108,0.076,2016-07-20
11507148,-0.0877,2016-07-20
14324127,0.1302,2016-07-20
14486769,-0.008,2016-07-20
14606478,0.0373,2016-07-20
10749279,0.0119,2016-07-20
12850409,0.2859,2016-07-20
11472170,0.1169,2016-07-20
11670996,-0.0325,2016-07-20
12523106,0.062,2016-07-20
13005840,-0.1532,2016-07-20
12487065,-0.002,2016-07-20
12873490,-0.0121,2016-07-20
13051499,0.006,2016-07-20
12167034,0.1561,2016-07-20
12490261,-0.0856,2016-07-20
12460426,-0.0202,2016-07-20
14635153,-0.0101,2016-07-20
11279471,0.1536,2016-07-20
11335890,0.0315,2016-07-20
12553645,-0.009,2016-07-20
17199487,-0.0305,2016-07-20
12925386,-0.0866,2016-07-20
12685870,0.0257,2016-07-20
12460742,-0.002,2016-07-20
11069478,-0.0182,2016-07-20
14114681,0.0169,2016-07-20
12898742,0.0218,2016-07-20
10828161,0.0325,2016-07-20
14648698,-0.0715,2016-07-20
11717716,-0.3106,2016-07-20
14040462,-0.0726,2016-07-20
14057728,0.0198,2016-07-20
11526668,0.0305,2016-07-20
10903047,-0.0161,2016-07-20
10816836,-0.0305,2016-07-20
12203518,-0.0263,2016-07-20
12923421,0.007,2016-07-20
11489074,0.0488,2016-07-20
14748579,-0.007,2016-07-20
12700294,0.3119,2016-07-20
14734217,0.0286,2016-07-20
13077472,-0.0408,2016-07-20
13844728,-0.0398,2016-07-20
11972069,-0.1233,2016-07-20
12687446,-0.0932,2016-07-20
11764401,0.0129,2016-07-20
11051900,-0.0161,2016-07-20
10950411,-0.006,2016-07-20
11924807,0.0149,2016-07-20
10901906,-0.006,2016-07-20
11490741,-0.009,2016-07-20
11598258,0.0705,2016-07-20
11879627,-0.0513,2016-07-20
11025840,-0.0141,2016-07-20
10740037,0.0198,2016-07-20
12054516,0.2708,2016-07-20
11266964,-0.0233,2016-07-20
14383076,0.001,2016-07-20
12705613,0.0545,2016-07-20
13976307,-0.0171,2016-07-20
10910663,0.0535,2016-07-20
10964214,0.0159,2016-07-20
12680406,0.0109,2016-07-20
13938690,-0.0274,2016-07-20
12548554,0.1115,2016-07-20
12589576,-0.0131,2016-07-20
14681110,-0.0274,2016-07-20
10864549,0.0119,2016-07-20
12699873,0.0639,2016-07-20
14635734,-0.0222,2016-07-20
11328108,-0.0212,2016-07-20
12336886,-0.007,2016-07-20
11028936,0.2191,2016-07-20
10809198,0.002,2016-07-20
13073274,0.01,2016-07-20
17262863,0.0516,2016-07-20
12683564,-0.044,2016-07-20
11597798,-0.0608,2016-07-20
12582328,0.01,2016-07-20
11491135,-0.0111,2016-07-20
11491448,0.0188,2016-07-20
11597748,-0.0545,2016-07-20
10785518,0.0488,2016-07-20
11879838,0.0516,2016-07-20
13070402,0.1914,2016-07-20
10790709,0.0334,2016-07-20
11194621,-0.0683,2016-07-20
10827087,0.0159,2016-07-20
13842458,-0.005,2016-07-20
12203769,-0.0346,2016-07-20
11805428,-0.2984,2016-07-20
12777676,-0.0121,2016-07-20
11044778,0.0507,2016-07-20
14185423,0.0159,2016-07-20
12498175,0.0354,2016-07-20
13956127,0.0373,2016-07-20
11203631,0.0159,2016-07-20
12207558,-0.0336,2016-07-20
14232940,-0.002,2016-07-20
14185708,0.0159,2016-07-20
11805788,-0.4557,2016-07-20
11202628,-0.1031,2016-07-20
10741139,0.0363,2016-07-20
17208576,0.004,2016-07-20
13964610,0.0843,2016-07-20
17228112,-0.007,2016-07-20
17299602,0.0237,2016-07-20
12208753,-0.0253,2016-07-20
11485438,-0.0171,2016-07-20
17209237,-1.537,2016-07-20
12135898,0.0178,2016-07-20
11346084,0.0227,2016-07-20
17227436,-0.0566,2016-07-20
12351483,-0.0661,2016-07-20
10956166,-0.0263,2016-07-20
11145889,-0.005,2016-07-20
11609752,-0.0715,2016-07-20
12097436,0.0392,2016-07-20
10869052,-0.1188,2016-07-20
12911316,0.002,2016-07-20
12907889,0.063,2016-07-20
12018866,-0.0534,2016-07-20
14500974,0.0296,2016-07-20
14753966,-0.009,2016-07-20
12914976,-0.0222,2016-07-20
10799065,0.0109,2016-07-20
17160095,0.0276,2016-07-20
13951976,-0.0111,2016-07-20
11881476,-0.0566,2016-07-20
14474995,-0.0704,2016-07-20
12205893,-0.091,2016-07-20
10952493,0.0354,2016-07-20
11652330,0.0602,2016-07-20
11920270,0.0526,2016-07-20
17229458,-0.0253,2016-07-20
12058334,0.0998,2016-07-20
17198940,-0.004,2016-07-20
11536069,-0.8699,2016-07-20
11033944,-0.001,2016-07-20
11536688,0.0421,2016-07-20
12496430,0.3436,2016-07-20
17255341,-0.045,2016-07-20
13837599,0.0411,2016-07-20
13079608,0.0797,2016-07-20
11707741,0.01,2016-07-20
11034813,0.076,2016-07-20
10758482,-0.001,2016-07-20
14647283,0.0411,2016-07-20
14180923,-0.0619,2016-07-20
12692055,-0.0141,2016-07-20
12098515,0.157,2016-07-20
10832735,-0.0141,2016-07-20
11534807,0.0159,2016-07-20
14263854,-0.0141,2016-07-20
12566459,-0.0141,2016-07-20
12217795,-0.0661,2016-07-20
12787992,-0.0398,2016-07-20
14632582,0.01,2016-07-20
17088752,0.005,2016-07-20
14664630,-0.0367,2016-07-20
14414546,0.0276,2016-07-20
17281518,0.0227,2016-07-20
12377530,-0.0747,2016-07-20
12926932,-0.0502,2016-07-20
17058486,0.0862,2016-07-20
14122499,-0.0212,2016-07-20
14167103,-0.0502,2016-07-20
14236540,0.0109,2016-07-20
11495304,-0.0253,2016-07-20
14728299,-0.1222,2016-07-20
12231075,-0.064,2016-07-20
14029400,0.0237,2016-07-20
11190064,-0.1143,2016-07-20
10733304,-0.004,2016-07-20
13058382,0.2492,2016-07-20
14167673,-0.001,2016-07-20
17066688,-0.0325,2016-07-20
12191929,-0.0325,2016-07-20
14458898,-0.0192,2016-07-20
14031865,0.179,2016-07-20
13060501,0.0169,2016-07-20
11992192,0.1527,2016-07-20
11324045,0.0742,2016-07-20
11905528,0.0,2016-07-20
17207146,0.002,2016-07-20
12145254,0.1536,2016-07-20
14659198,0.0,2016-07-20
11444178,-0.0387,2016-07-20
14740501,0.0488,2016-07-20
14168228,-0.0171,2016-07-20
12464322,0.0178,2016-07-20
11459252,-0.0367,2016-07-20
11745091,0.4246,2016-07-20
11069360,-0.005,2016-07-20
11442331,0.0109,2016-07-20
17234306,0.0392,2016-07-20
12106348,0.0834,2016-07-20
10862220,0.0315,2016-07-20
17127033,0.0889,2016-07-20
12948080,0.007,2016-07-20
14334648,0.0535,2016-07-20
12948028,-0.0356,2016-07-20
12888538,0.3257,2016-07-20
12599397,0.0469,2016-07-20
13979770,0.062,2016-07-20
14064666,0.0296,2016-07-20
10843305,-0.0888,2016-07-20
17065392,0.0286,2016-07-20
12325647,-0.0336,2016-07-20
11978028,0.0459,2016-07-20
11673378,-0.0121,2016-07-20
11189162,-0.0121,2016-07-20
11017186,-0.003,2016-07-20
14627956,0.0139,2016-07-20
12050956,0.0296,2016-07-20
10862509,-0.1912,2016-07-20
14395879,-0.005,2016-07-20
14347753,-0.0377,2016-07-20
12330261,0.0296,2016-07-20
12525781,-0.0274,2016-07-20
11127048,-0.0131,2016-07-20
11869274,0.2111,2016-07-20
14508827,0.0325,2016-07-20
14610804,-0.0346,2016-07-20
12330552,0.007,2016-07-20
13063354,0.044,2016-07-20
13063045,-0.005,2016-07-20
11281882,-0.1267,2016-07-20
11594081,0.1536,2016-07-20
12052096,0.0139,2016-07-20
14746905,-0.1222,2016-07-20
12938764,0.0149,2016-07-20
12584182,-0.0834,2016-07-21
14016952,-0.0222,2016-07-21
11805846,0.0592,2016-07-21
17057002,-0.001,2016-07-21
12851723,0.002,2016-07-21
12786754,0.1345,2016-07-21
12851665,-0.0202,2016-07-21
13835973,-0.0171,2016-07-21
12216435,-0.1177,2016-07-21
13029015,-0.003,2016-07-21
11174457,0.0119,2016-07-21
10992635,-0.0325,2016-07-21
14686144,-0.005,2016-07-21
14244145,-0.0336,2016-07-21
11778568,-0.009,2016-07-21
14190057,0.0488,2016-07-21
14641448,0.0139,2016-07-21
12077848,0.1258,2016-07-21
17173181,0.0469,2016-07-21
14211310,0.004,2016-07-21
14073909,0.4849,2016-07-21
10928976,0.0247,2016-07-21
12238706,-0.0932,2016-07-21
14624021,0.0971,2016-07-21
13048366,0.0564,2016-07-21
11422167,-0.007,2016-07-21
11293839,-0.0274,2016-07-21
11509020,0.003,2016-07-21
17261120,-0.1009,2016-07-21
12215565,-0.046,2016-07-21
17250058,-0.0212,2016-07-21
11603448,0.0971,2016-07-21
11891655,-0.0769,2016-07-21
11098479,-0.0356,2016-07-21
17266284,0.0363,2016-07-21
13047155,0.0178,2016-07-21
14507052,-0.0121,2016-07-21
11402935,-0.0325,2016-07-21
12597644,-0.0398,2016-07-21
10832927,-0.007,2016-07-21
14464951,-0.0151,2016-07-21
11915011,0.0139,2016-07-21
12603438,0.007,2016-07-21
11734555,0.2111,2016-07-21
13011651,-0.2614,2016-07-21
